"month","name","bank","acquired","tenure","title_status","male","rating","branch_id"
1,"L5811","L",1,5.08966461327858,0,0,NA,"30"
1,"L5901","L",1,10.6475017111567,1,0,NA,"37"
1,"L5929","L",1,0.854209445585216,0,0,NA,"31"
1,"L5935","L",1,24.1396303901437,0,1,NA,"23"
1,"L5969","L",1,13.4072553045859,2,0,NA,"23"
1,"L6003","L",1,5.31690622861054,0,1,NA,"23"
1,"L6074","L",1,6.23956194387406,1,0,NA,"34"
1,"L6093","L",1,11.5947980835044,1,0,NA,"23"
1,"L6123","L",1,2.40657084188912,0,0,NA,"23"
1,"L6143","L",1,20.8405201916496,0,0,NA,"23"
1,"L6145","L",1,19.3867214236824,2,1,NA,"32"
1,"L6171","L",1,-0.027378507871321,0,1,NA,"23"
1,"L6282","L",1,1.58247775496235,0,0,NA,"28"
1,"L6320","L",1,17.8535249828884,2,0,NA,"23"
1,"L6370","L",1,2.25325119780972,0,0,NA,"23"
1,"L6388","L",1,12.1998631074606,2,1,NA,"30"
1,"L6412","L",1,35.5811088295688,0,0,NA,"23"
1,"L6422","L",1,1.81245722108145,0,0,NA,"36"
1,"L6445","L",1,2.6694045174538,0,0,NA,"34"
1,"L6481","L",1,15.3210130047912,0,0,NA,"25"
1,"L6495","L",1,35.233401779603,2,1,NA,"23"
1,"L6509","L",1,26.1683778234086,0,0,NA,"23"
1,"L6537","L",1,1.35249828884326,1,0,NA,"30"
1,"L6651","L",1,6.41204654346338,2,0,NA,"26"
1,"L6678","L",1,1.31416837782341,1,0,NA,"42"
1,"L6693","L",1,30.3107460643395,0,0,NA,"35"
1,"L6845","L",1,12.9199178644764,0,0,NA,"41"
1,"L6937","L",1,1.48665297741273,1,0,NA,"44"
1,"L7005","L",1,24.3011635865845,1,0,NA,"30"
1,"L7017","L",1,14.6146475017112,1,0,NA,"23"
1,"L7069","L",1,-0.0082135523613963,0,0,NA,"44"
1,"L7104","L",1,5.65639972621492,0,0,NA,"23"
1,"L7234","L",1,17.5660506502396,2,1,NA,"30"
1,"L7244","L",1,-0.0082135523613963,0,0,NA,"25"
1,"L7267","L",1,17.0485968514716,1,0,NA,"27"
1,"L7280","L",1,27.6084873374401,1,0,NA,"35"
1,"L7294","L",1,24.8104038329911,1,0,NA,"23"
1,"L7299","L",1,4.09308692676249,2,1,NA,"23"
1,"L7302","L",1,0.298425735797399,0,0,NA,"32"
1,"L7320","L",1,1.16084873374401,1,0,NA,"23"
1,"L7357","L",1,9.33333333333333,0,1,NA,"23"
1,"L7420","L",1,17.7768651608487,0,0,NA,"23"
1,"L7426","L",1,20.4599589322382,2,0,NA,"23"
1,"L7520","L",1,4.41889117043121,0,0,NA,"41"
1,"L7535","L",1,0.985626283367556,1,0,NA,"25"
1,"L7572","L",1,0.197125256673511,0,0,NA,"42"
1,"L7595","L",1,0.0739219712525667,0,1,NA,"44"
1,"L7658","L",1,37.574264202601,1,0,NA,"23"
1,"L7790","L",1,18.9267624914442,0,0,NA,"23"
1,"L7962","L",1,36.5776865160849,0,0,NA,"23"
1,"L7972","L",1,15.7837097878166,1,0,NA,"32"
1,"L7974","L",1,2.57905544147844,0,0,NA,"30"
1,"L8135","L",1,0.91170431211499,1,0,NA,"24"
1,"L8153","L",1,16.7994524298426,0,0,NA,"23"
1,"L8196","L",1,1.31416837782341,0,0,NA,"26"
1,"L8263","L",1,0.0739219712525667,0,0,NA,"29"
1,"L8379","L",1,14.8446269678303,1,0,NA,"31"
1,"L8493","L",1,1.73579739904175,0,0,NA,"31"
1,"L8593","L",1,14.3791923340178,1,0,NA,"43"
1,"L8658","L",1,2.57905544147844,0,0,NA,"31"
1,"L8663","L",1,1.88911704312115,1,1,NA,"38"
1,"L8794","L",1,0.835044490075291,0,1,NA,"25"
1,"L8859","L",1,13.138945927447,1,0,NA,"30"
1,"L8873","L",1,15.7645448323066,0,0,NA,"23"
1,"L8902","L",1,8.63518138261465,0,0,NA,"23"
1,"L8947","L",1,2.0807665982204,0,0,NA,"42"
1,"L8960","L",1,3.61396303901437,1,0,NA,"40"
1,"L8964","L",1,4.99383983572895,1,0,NA,"29"
1,"L8977","L",1,0.197125256673511,0,0,NA,"42"
1,"L9012","L",1,-0.0082135523613963,0,0,NA,"30"
1,"L9025","L",1,0.720054757015743,0,0,NA,"23"
1,"L9040","L",1,1.73579739904175,0,0,NA,"28"
1,"L9048","L",1,26.4558521560575,0,0,NA,"23"
1,"L9069","L",1,1.86447638603696,1,0,NA,"23"
1,"L9081","L",1,-0.0465434633812457,0,0,NA,"37"
1,"L9086","L",1,25.0595482546201,0,0,NA,"23"
1,"L9135","L",1,8.57768651608487,0,0,NA,"33"
1,"L9143","L",1,0.0739219712525667,1,0,NA,"44"
1,"L9146","L",1,3.38398357289528,0,0,NA,"32"
1,"L9163","L",1,0.0739219712525667,2,1,NA,"35"
1,"L9196","L",1,4.84052019164956,0,1,NA,"23"
1,"L9214","L",1,31.1266255989049,2,1,NA,"23"
1,"L9221","L",1,0.240930869267625,0,0,NA,"28"
1,"L9407","L",1,0.0739219712525667,0,0,NA,"29"
1,"L9426","L",1,5.24024640657084,0,0,NA,"23"
1,"L9435","L",1,17.6016427104723,2,1,NA,"30"
1,"L9481","L",1,7.83846680355921,0,0,NA,"31"
1,"L9593","L",1,0.0739219712525667,1,0,NA,"45"
1,"L9665","L",1,0.673511293634497,1,1,NA,"25"
1,"L9666","L",1,25.9603011635866,0,0,NA,"23"
1,"L9676","L",1,35.8658453114305,2,1,NA,"23"
1,"L9719","L",1,17.3935660506502,0,0,NA,"23"
1,"L9728","L",1,2.75154004106776,2,0,NA,"30"
1,"L9763","L",1,22.3956194387406,1,0,NA,"31"
1,"L9807","L",1,4.64887063655031,0,1,NA,"30"
1,"L9824","L",1,1.42915811088296,0,1,NA,"32"
1,"L9895","L",1,0.58590006844627,0,0,NA,"41"
1,"L9981","L",1,8.7501711156742,1,0,NA,"41"
2,"B0004","B",0,2.76796714579055,1,0,NA,"1"
2,"B0071","B",0,2.76796714579055,1,0,NA,"2"
2,"B0078","B",0,6.93771389459274,0,0,NA,"3"
2,"B0082","B",0,2.76796714579055,0,0,NA,"4"
2,"B0115","B",0,2.76796714579055,0,0,2.97,"1"
2,"B0153","B",0,4.4435318275154,1,1,NA,"3"
2,"B0182","B",0,5.1170431211499,0,0,NA,"3"
2,"B0193","B",0,2.62286105407255,0,1,NA,"3"
2,"B0216","B",0,-0.97741273100616,0,0,NA,"46"
2,"B0226","B",0,0.881587953456537,1,0,NA,"5"
2,"B0365","B",0,2.22039698836413,0,0,NA,"6"
2,"B0446","B",0,5.24298425735797,1,0,NA,"7"
2,"B0518","B",0,2.76796714579055,0,0,NA,"8"
2,"B0578","B",0,1.0321697467488,0,0,NA,"9"
2,"B0585","B",0,0.306639288158795,0,0,NA,"9"
2,"B0587","B",0,2.06707734428474,1,1,NA,"10"
2,"B0693","B",0,1.04859685147159,2,1,NA,"3"
2,"B0703","B",0,0.952772073921971,0,0,NA,"6"
2,"B0733","B",0,0.32580424366872,0,0,NA,"8"
2,"B0786","B",0,1.24298425735797,0,1,NA,"3"
2,"B0847","B",0,3.89048596851472,0,0,NA,"11"
2,"B0875","B",0,8.12594113620808,1,0,NA,"3"
2,"B0881","B",0,1.91649555099247,1,1,3.22,"12"
2,"B0886","B",0,2.63381245722108,0,0,NA,"8"
2,"B0899","B",0,0,1,0,NA,"3"
2,"B0929","B",0,9.82340862422998,1,0,NA,"13"
2,"B1028","B",0,1.62628336755647,0,1,NA,"10"
2,"B1035","B",0,2.70225872689938,0,0,NA,"3"
2,"B1115","B",0,2.76796714579055,0,0,NA,"10"
2,"B1141","B",0,2.76796714579055,0,0,NA,"10"
2,"B1144","B",0,0.626967830253251,1,1,NA,"3"
2,"B1147","B",0,2.76796714579055,0,0,NA,"10"
2,"B1199","B",0,-0.0246406570841889,0,0,NA,"17"
2,"B1221","B",0,2.76796714579055,2,0,NA,"1"
2,"B1231","B",0,2.76796714579055,0,0,NA,"1"
2,"B1258","B",0,0.785763175906913,0,0,NA,"12"
2,"B1306","B",0,3.48528405201917,1,0,NA,"6"
2,"B1338","B",0,2.76796714579055,0,0,NA,"10"
2,"B1371","B",0,0.323066392881588,1,1,NA,"14"
2,"B1389","B",0,12.5503080082136,2,0,NA,"12"
2,"B1399","B",0,7.83846680355921,0,0,NA,"3"
2,"B1404","B",0,2.76796714579055,1,0,NA,"15"
2,"B1455","B",0,2.76796714579055,0,0,NA,"10"
2,"B1457","B",0,0.32580424366872,0,0,NA,"16"
2,"B1514","B",0,13.4127310061602,1,0,NA,"3"
2,"B1575","B",0,2.76796714579055,1,0,NA,"10"
2,"B1584","B",0,1.37713894592745,0,0,NA,"11"
2,"B1588","B",0,9.46475017111567,1,0,NA,"12"
2,"B1653","B",0,2.76796714579055,1,0,NA,"17"
2,"B1654","B",0,1.4757015742642,1,0,NA,"16"
2,"B1717","B",0,2.76796714579055,2,0,NA,"3"
2,"B1751","B",0,2.76796714579055,0,0,NA,"8"
2,"B1776","B",0,0.265571526351814,0,1,NA,"5"
2,"B1785","B",0,12.7337440109514,0,0,NA,"3"
2,"B1806","B",0,-0.0082135523613963,2,1,NA,"3"
2,"B1817","B",0,1.53319644079398,0,1,NA,"3"
2,"B1845","B",0,2.76796714579055,0,0,NA,"10"
2,"B1874","B",0,12.2573579739904,0,0,NA,"19"
2,"B1875","B",0,2.76796714579055,0,0,NA,"3"
2,"B1878","B",0,2.76796714579055,1,0,NA,"10"
2,"B1921","B",0,2.33812457221081,0,0,NA,"5"
2,"B1971","B",0,0.843258042436687,0,0,NA,"19"
2,"B2006","B",0,2.61738535249829,0,0,NA,"17"
2,"B2009","B",0,5.51129363449692,0,1,NA,"20"
2,"B2102","B",0,5.78507871321013,0,0,NA,"19"
2,"B2193","B",0,2.76796714579055,1,0,NA,"15"
2,"B2209","B",0,1.95482546201232,1,0,NA,"1"
2,"B2235","B",0,5.07871321013005,1,1,NA,"10"
2,"B2280","B",0,0.336755646817248,0,0,NA,"16"
2,"B2299","B",0,1.64818617385353,0,0,NA,"9"
2,"B2320","B",0,15.4414784394251,2,1,NA,"3"
2,"B2332","B",0,1.80150581793292,1,0,NA,"3"
2,"B2353","B",0,2.76796714579055,1,0,NA,"21"
2,"B2373","B",0,5.27036276522929,0,0,NA,"3"
2,"B2379","B",0,5.51950718685832,0,0,NA,"19"
2,"B2385","B",0,11.2881587953457,0,0,NA,"19"
2,"B2474","B",0,12.6105407255305,2,1,NA,"3"
2,"B2499","B",0,2.88843258042437,0,1,NA,"3"
2,"B2532","B",0,0.191649555099247,1,0,NA,"22"
2,"B2570","B",0,9.5605749486653,1,0,NA,"11"
2,"B2624","B",0,11.4989733059548,1,1,NA,"3"
2,"B2661","B",0,3.48254620123203,0,0,NA,"19"
2,"B2667","B",0,8.50650239561944,0,0,NA,"3"
2,"B2708","B",0,5.13620807665982,0,0,NA,"3"
2,"B2742","B",0,4.61327857631759,0,0,NA,"13"
2,"B2754","B",0,2.76796714579055,2,1,NA,"1"
2,"B2765","B",0,0,1,0,NA,"3"
2,"B2771","B",0,2.76796714579055,0,0,NA,"10"
2,"B2786","B",0,8.61327857631759,2,1,NA,"3"
2,"B2805","B",0,8.24093086926763,2,0,NA,"3"
2,"B2819","B",0,2.76796714579055,1,0,NA,"14"
2,"B2825","B",0,1.74401095140315,1,0,NA,"8"
2,"B2834","B",0,7.5482546201232,2,1,NA,"1"
2,"B2859","B",0,4.63518138261465,0,1,NA,"18"
2,"B2966","B",0,14.7652292950034,0,0,NA,"7"
2,"B3005","B",0,5.51950718685832,0,0,NA,"6"
2,"B3063","B",0,12.4161533196441,2,1,NA,"3"
2,"B3098","B",0,3.75359342915811,1,1,NA,"1"
2,"B3151","B",0,1.64818617385353,0,0,NA,"8"
2,"B3164","B",0,0.840520191649555,0,1,NA,"3"
2,"B3256","B",0,2.76796714579055,1,0,NA,"2"
2,"B3325","B",0,9.637234770705,1,0,NA,"11"
2,"B3333","B",0,1.72210814510609,0,0,NA,"14"
2,"B3447","B",0,11.5154004106776,2,0,NA,"3"
2,"B3481","B",0,1.91649555099247,0,0,NA,"19"
2,"B3532","B",0,10.5133470225873,2,1,NA,"3"
2,"B3590","B",0,2.76796714579055,0,0,NA,"8"
2,"B3599","B",0,4.52292950034223,1,0,NA,"18"
2,"B3646","B",0,2.76796714579055,2,1,NA,"17"
2,"B3753","B",0,1.75496235455168,2,1,NA,"3"
2,"B3763","B",0,2.76796714579055,0,0,NA,"1"
2,"B3830","B",0,1.48939082819986,0,0,NA,"3"
2,"B3953","B",0,10.425735797399,2,1,3.64,"3"
2,"B3961","B",0,2.76796714579055,0,0,NA,"10"
2,"B4025","B",0,2.76796714579055,0,0,NA,"10"
2,"B4027","B",0,4.54209445585216,2,1,NA,"6"
2,"B4057","B",0,4.46543463381246,0,0,NA,"3"
2,"B4089","B",0,0.54757015742642,2,0,NA,"3"
2,"B4097","B",0,1.7741273100616,0,0,NA,"10"
2,"B4104","B",0,1.83709787816564,1,0,NA,"19"
2,"B4106","B",0,2.76796714579055,0,0,3.37,"10"
2,"B4132","B",0,1.31690622861054,1,0,NA,"16"
2,"B4144","B",0,12.974674880219,2,1,NA,"3"
2,"B4179","B",0,1.82067077344285,0,0,NA,"21"
2,"B4213","B",0,12.0355920602327,2,0,NA,"1"
2,"B4228","B",0,2.31895961670089,2,1,NA,"10"
2,"B4265","B",0,2.76796714579055,0,0,NA,"17"
2,"B4270","B",0,14.3353867214237,1,0,NA,"7"
2,"B4406","B",0,0.364134154688569,0,1,NA,"19"
2,"B4427","B",0,1.7056810403833,0,1,NA,"3"
2,"B4439","B",0,8.84599589322382,2,1,NA,"3"
2,"B4440","B",0,12.1889117043121,2,1,NA,"3"
2,"B4445","B",0,11.4579055441478,0,0,NA,"3"
2,"B4462","B",0,5.51950718685832,0,0,NA,"18"
2,"B4469","B",0,2.76796714579055,1,0,NA,"5"
2,"B4492","B",0,0.418891170431211,0,1,NA,"10"
2,"B4505","B",0,8.31485284052019,0,0,NA,"3"
2,"B4509","B",0,5.0403832991102,0,0,3.43,"19"
2,"B4540","B",0,11.4962354551677,1,0,NA,"12"
2,"B4631","B",0,2.36824093086927,0,0,NA,"19"
2,"B4674","B",0,2.76796714579055,0,0,NA,"10"
2,"B4723","B",0,9.65639972621492,0,1,NA,"3"
2,"B4852","B",0,1.4757015742642,0,1,NA,"3"
2,"B4866","B",0,0.747433264887064,0,0,NA,"19"
2,"B4921","B",0,2.76796714579055,2,1,NA,"4"
2,"B4980","B",0,1.4154688569473,0,0,NA,"21"
2,"B4998","B",0,15.813826146475,2,1,NA,"3"
2,"B5036","B",0,5.57152635181383,2,0,NA,"16"
2,"B5089","B",0,0.517453798767967,0,0,NA,"4"
2,"B5141","B",0,3.96440793976728,0,0,3.96,"12"
2,"B5145","B",0,2.76796714579055,1,0,NA,"14"
2,"B5181","B",0,0.20807665982204,1,0,NA,"13"
2,"B5192","B",0,4.8788501026694,0,1,NA,"3"
2,"B5197","B",0,0.706365503080082,1,0,NA,"9"
2,"B5261","B",0,5.47843942505133,1,1,NA,"7"
2,"B5306","B",0,2.00958247775496,1,0,NA,"3"
2,"B5314","B",0,3.92881587953457,1,1,NA,"18"
2,"B5345","B",0,2.76796714579055,0,0,NA,"10"
2,"B5397","B",0,2.76796714579055,0,0,NA,"1"
2,"B5436","B",0,9.98494182067077,2,0,NA,"3"
2,"B5445","B",0,3.83299110198494,1,0,NA,"12"
2,"B5447","B",0,3.23613963039014,0,0,NA,"18"
2,"B5461","B",0,1.0321697467488,0,0,NA,"19"
2,"B5470","B",0,0.761122518822724,0,0,NA,"3"
2,"B5471","B",0,0.399726214921287,0,0,NA,"19"
2,"B5482","B",0,3.77549623545517,0,1,NA,"3"
2,"B5523","B",0,2.76796714579055,0,0,NA,"10"
2,"B5575","B",0,0.706365503080082,0,1,NA,"3"
2,"B5578","B",0,0.991101984941821,1,0,2.76,"8"
2,"B5588","B",0,1.62628336755647,0,0,NA,"16"
2,"B5651","B",0,2.49144421629021,1,1,NA,"19"
2,"B5749","B",0,0.700889801505818,0,0,NA,"3"
2,"B5754","B",0,2.76796714579055,1,0,NA,"5"
2,"B5761","B",0,2.41204654346338,0,0,NA,"12"
2,"B5775","B",0,14.5653661875428,0,0,NA,"7"
2,"B5807","B",0,0.249144421629021,0,0,NA,"5"
2,"B5810","B",0,4.90349075975359,1,0,NA,"19"
2,"B5861","B",0,2.37645448323066,1,0,NA,"20"
2,"B5865","B",0,2.89390828199863,0,0,NA,"19"
2,"B5910","B",0,3.66050650239562,0,1,NA,"3"
2,"B5976","B",0,4.01368925393566,0,0,3.54,"19"
2,"B5986","B",0,5.37987679671458,2,1,NA,"20"
2,"B6063","B",0,2.76796714579055,2,1,NA,"17"
2,"B6064","B",0,0.610540725530459,0,1,NA,"3"
2,"B6095","B",0,12.1505817932923,1,0,NA,"7"
2,"B6176","B",0,5.6290212183436,0,1,NA,"3"
2,"B6195","B",0,1.48939082819986,0,0,NA,"19"
2,"B6234","B",0,10.2888432580424,0,0,NA,"3"
2,"B6276","B",0,15.4277891854894,2,1,NA,"3"
2,"B6290","B",0,0.895277207392197,0,0,NA,"19"
2,"B6292","B",0,3.66050650239562,0,1,NA,"3"
2,"B6340","B",0,2.76796714579055,0,0,NA,"14"
2,"B6348","B",0,1.83983572895277,1,0,NA,"6"
2,"B6351","B",0,4.07939767282683,2,0,NA,"19"
2,"B6431","B",0,2.76796714579055,1,0,NA,"10"
2,"B6465","B",0,7.67145790554415,0,0,NA,"22"
2,"B6483","B",0,2.76796714579055,0,1,NA,"3"
2,"B6539","B",0,2.31895961670089,0,0,NA,"1"
2,"B6564","B",0,8.58316221765914,1,0,NA,"9"
2,"B6574","B",0,12.3422313483915,0,0,NA,"3"
2,"B6623","B",0,6.25598904859685,2,1,NA,"3"
2,"B6628","B",0,3.23613963039014,0,0,NA,"19"
2,"B6655","B",0,0.687200547570157,0,1,NA,"3"
2,"B6682","B",0,2.91033538672142,0,0,NA,"19"
2,"B6735","B",0,0.476386036960986,0,0,NA,"13"
2,"B6774","B",0,1.94387405886379,0,0,3,"20"
2,"B6842","B",0,9.42642026009582,0,1,NA,"3"
2,"B6895","B",0,12.1505817932923,0,0,NA,"7"
2,"B6908","B",0,10.3682409308693,2,1,NA,"3"
2,"B6917","B",0,1.7056810403833,2,1,NA,"3"
2,"B6919","B",0,2.75701574264203,0,0,NA,"3"
2,"B6932","B",0,15.4661190965092,0,0,NA,"3"
2,"B6946","B",0,2.09993155373032,1,0,NA,"3"
2,"B6963","B",0,13.9520876112252,0,0,NA,"3"
2,"B7050","B",0,2.76796714579055,1,0,NA,"4"
2,"B7065","B",0,2.50513347022587,1,0,NA,"20"
2,"B7096","B",0,15.813826146475,2,1,NA,"3"
2,"B7144","B",0,11.211498973306,2,1,NA,"19"
2,"B7149","B",0,2.76796714579055,0,0,NA,"14"
2,"B7157","B",0,2.76796714579055,0,0,NA,"4"
2,"B7194","B",0,2.76796714579055,2,1,NA,"1"
2,"B7196","B",0,2.76796714579055,2,0,NA,"10"
2,"B7201","B",0,14.7843942505133,2,1,NA,"7"
2,"B7202","B",0,2.76796714579055,0,0,NA,"10"
2,"B7329","B",0,12.1505817932923,1,0,NA,"13"
2,"B7366","B",0,8.64339493497604,1,1,NA,"3"
2,"B7369","B",0,8.17248459958932,0,0,3.6,"3"
2,"B7514","B",0,5.51950718685832,0,0,NA,"19"
2,"B7516","B",0,4.34770704996578,2,1,NA,"6"
2,"B7517","B",0,2.26146475017112,2,1,NA,"14"
2,"B7648","B",0,9.5605749486653,1,0,NA,"11"
2,"B7654","B",0,2.76796714579055,0,0,NA,"2"
2,"B7683","B",0,5.65092402464066,1,0,NA,"3"
2,"B7706","B",0,8.70910335386721,0,0,NA,"3"
2,"B7718","B",0,8.37234770704997,0,1,NA,"3"
2,"B7725","B",0,2.31895961670089,0,0,3.16,"3"
2,"B7760","B",0,0.687200547570157,0,1,NA,"19"
2,"B7765","B",0,1.43189596167009,0,0,NA,"21"
2,"B7769","B",0,13.3360711841205,2,1,NA,"3"
2,"B7778","B",0,0.574948665297741,1,1,NA,"3"
2,"B7787","B",0,0,0,0,NA,"3"
2,"B7812","B",0,0.0383299110198494,0,0,NA,"10"
2,"B7829","B",0,0.265571526351814,0,0,NA,"15"
2,"B7831","B",0,2.76796714579055,2,0,NA,"10"
2,"B7852","B",0,4.4435318275154,0,1,NA,"19"
2,"B7854","B",0,2.76796714579055,1,0,NA,"10"
2,"B7977","B",0,3.09377138945927,0,1,NA,"3"
2,"B7983","B",0,8.0082135523614,0,0,NA,"3"
2,"B8002","B",0,0.802190280629706,0,0,NA,"20"
2,"B8090","B",0,6.99520876112252,2,0,NA,"3"
2,"B8157","B",0,3.00342231348392,1,1,NA,"3"
2,"B8161","B",0,5.51950718685832,0,0,NA,"19"
2,"B8167","B",0,11.3073237508556,1,0,NA,"19"
2,"B8205","B",0,1.07049965776865,0,0,NA,"12"
2,"B8210","B",0,2.76796714579055,1,0,NA,"14"
2,"B8282","B",0,15.3073237508556,2,1,NA,"3"
2,"B8299","B",0,2.76796714579055,0,0,NA,"10"
2,"B8341","B",0,2.22313483915127,1,0,NA,"18"
2,"B8460","B",0,2.76796714579055,1,0,NA,"10"
2,"B8477","B",0,2.76796714579055,0,0,NA,"10"
2,"B8559","B",0,0.82135523613963,2,0,NA,"3"
2,"B8565","B",0,2.76796714579055,1,0,NA,"10"
2,"B8594","B",0,4.57221081451061,1,1,NA,"20"
2,"B8704","B",0,7.67145790554415,2,1,NA,"22"
2,"B8723","B",0,0.361396303901437,0,1,NA,"10"
2,"B8748","B",0,4.26830937713895,0,1,NA,"3"
2,"B8771","B",0,7.89048596851472,1,0,NA,"9"
2,"B8890","B",0,10.4613278576318,2,1,NA,"3"
2,"B8896","B",0,2.61738535249829,2,0,NA,"3"
2,"B8936","B",0,2.76796714579055,0,0,NA,"10"
2,"B8943","B",0,3.60301163586585,1,0,NA,"16"
2,"B8954","B",0,1.82067077344285,1,1,NA,"3"
2,"B9024","B",0,11.3429158110883,0,0,NA,"3"
2,"B9111","B",0,15.3894592744695,0,1,NA,"19"
2,"B9122","B",0,1.11978097193703,1,0,NA,"3"
2,"B9137","B",0,2.76796714579055,2,1,NA,"10"
2,"B9157","B",0,0.383299110198494,0,0,NA,"15"
2,"B9184","B",0,0.668035592060233,0,0,NA,"3"
2,"B9252","B",0,9.65913757700205,1,1,NA,"7"
2,"B9258","B",0,9.637234770705,0,0,NA,"19"
2,"B9318","B",0,2.8911704312115,1,0,NA,"19"
2,"B9328","B",0,1.54962354551677,0,0,NA,"3"
2,"B9344","B",0,0,0,1,NA,"3"
2,"B9490","B",0,2.76796714579055,1,0,NA,"4"
2,"B9502","B",0,2.76796714579055,1,1,NA,"17"
2,"B9584","B",0,5.30869267624914,2,1,NA,"3"
2,"B9586","B",0,12.7638603696099,0,0,NA,"3"
2,"B9607","B",0,0.531143052703628,0,0,NA,"19"
2,"B9624","B",0,9.73579739904175,2,0,NA,"11"
2,"B9692","B",0,0.648870636550308,0,1,NA,"21"
2,"B9705","B",0,10.6721423682409,0,0,NA,"3"
2,"B9710","B",0,0.265571526351814,0,0,NA,"2"
2,"B9726","B",0,1.3223819301848,1,0,NA,"3"
2,"B9801","B",0,12.8596851471595,0,0,NA,"3"
2,"L0039","L",1,5.83436002737851,1,0,NA,"23"
2,"L0080","L",1,5.32785763175907,0,0,NA,"24"
2,"L0105","L",1,0.344969199178645,0,0,NA,"23"
2,"L0125","L",1,8.23819301848049,0,0,NA,"23"
2,"L0132","L",1,2.39288158795346,0,0,NA,"25"
2,"L0146","L",1,16.4818617385353,0,0,NA,"23"
2,"L0205","L",1,30.8747433264887,1,0,NA,"23"
2,"L0235","L",1,18.2067077344285,0,1,NA,"23"
2,"L0240","L",1,4.39972621492129,0,0,NA,"26"
2,"L0242","L",1,3.50444900752909,0,0,NA,"26"
2,"L0265","L",1,0.158795345653662,1,1,NA,"23"
2,"L0266","L",1,0.804928131416838,0,0,NA,"23"
2,"L0310","L",1,33.596167008898,0,0,NA,"23"
2,"L0405","L",1,3.564681724846,0,0,NA,"26"
2,"L0444","L",1,4.42710472279261,1,0,NA,"24"
2,"L0484","L",1,6.32169746748802,0,0,NA,"27"
2,"L0514","L",1,29.0622861054073,1,0,NA,"28"
2,"L0519","L",1,19.6440793976728,0,0,NA,"23"
2,"L0526","L",1,4.7337440109514,1,0,NA,"43"
2,"L0548","L",1,0.747433264887064,0,0,NA,"23"
2,"L0554","L",1,13.6974674880219,2,0,NA,"26"
2,"L0565","L",1,29.3360711841205,2,0,NA,"23"
2,"L0590","L",1,16.2135523613963,0,0,NA,"26"
2,"L0641","L",1,11.8822724161533,2,0,NA,"30"
2,"L0689","L",1,0.824093086926763,1,0,NA,"23"
2,"L0714","L",1,1.07323750855578,1,1,NA,"37"
2,"L0730","L",1,22.7049965776865,2,0,NA,"23"
2,"L0797","L",1,2.24229979466119,0,0,NA,"30"
2,"L0801","L",1,22.4421629021218,1,0,NA,"31"
2,"L0845","L",1,0.158795345653662,1,0,NA,"29"
2,"L0854","L",1,10.1574264202601,1,0,NA,"32"
2,"L0879","L",1,0,0,0,NA,"44"
2,"L0883","L",1,8.56673511293634,1,0,NA,"30"
2,"L0892","L",1,7.91512662559891,1,0,NA,"33"
2,"L0935","L",1,0.958247775496235,2,0,NA,"26"
2,"L0982","L",1,16.6926762491444,1,1,NA,"23"
2,"L1005","L",1,0.670773442847365,0,0,NA,"35"
2,"L1010","L",1,32.6516084873374,2,0,NA,"23"
2,"L1046","L",1,28.4654346338125,2,1,NA,"23"
2,"L1178","L",1,0.32580424366872,0,0,NA,"26"
2,"L1273","L",1,42.5845311430527,0,0,NA,"23"
2,"L1285","L",1,0.555783709787817,2,0,NA,"23"
2,"L1309","L",1,11.1348391512663,1,0,NA,"36"
2,"L1316","L",1,0,0,0,NA,"43"
2,"L1334","L",1,15.4058863791923,1,0,NA,"23"
2,"L1355","L",1,8.67898699520876,2,0,NA,"30"
2,"L1418","L",1,17.8042436687201,2,1,NA,"30"
2,"L1431","L",1,2.83641341546886,0,1,NA,"37"
2,"L1481","L",1,26.735112936345,1,0,NA,"23"
2,"L1489","L",1,12.9828884325804,1,0,NA,"44"
2,"L1531","L",1,5.67008898015058,2,1,NA,"38"
2,"L1568","L",1,0.0766598220396988,0,1,NA,"24"
2,"L1627","L",1,0.0766598220396988,0,0,NA,"44"
2,"L1632","L",1,1.94661190965092,2,1,NA,"38"
2,"L1640","L",1,5.65366187542779,1,0,NA,"39"
2,"L1652","L",1,8.33675564681725,1,0,NA,"39"
2,"L1670","L",1,10.17659137577,0,0,NA,"23"
2,"L1730","L",1,20.9856262833676,2,1,NA,"23"
2,"L1746","L",1,21.3497604380561,2,0,NA,"37"
2,"L1781","L",1,10.3299110198494,2,0,NA,"35"
2,"L1837","L",1,2.24229979466119,1,0,NA,"30"
2,"L1892","L",1,3.46885694729637,1,0,NA,"36"
2,"L1906","L",1,1.24572210814511,2,1,NA,"38"
2,"L1917","L",1,1.89733059548255,0,0,NA,"30"
2,"L1989","L",1,8.56673511293634,1,0,NA,"41"
2,"L2125","L",1,42.7542778918549,0,0,NA,"23"
2,"L2139","L",1,0.158795345653662,1,0,NA,"29"
2,"L2187","L",1,2.24229979466119,1,1,NA,"32"
2,"L2203","L",1,5.25119780971937,1,1,NA,"23"
2,"L2204","L",1,12.1889117043121,0,0,NA,"23"
2,"L2213","L",1,6.17111567419576,1,0,NA,"26"
2,"L2241","L",1,42.6611909650924,0,0,NA,"23"
2,"L2277","L",1,5.38535249828884,2,1,NA,"30"
2,"L2293","L",1,16.3477070499658,2,0,NA,"30"
